Source;Target;Weight;Type
47;470;10;Undirected
47;518;10;Undirected
47;702;5;Undirected
47;709;10;Undirected
47;776;10;Undirected
47;790;5;Undirected
47;813;5;Undirected
47;863;5;Undirected
47;923;2;Undirected
47;1161;10;Undirected
47;1192;10;Undirected
47;1220;5;Undirected
47;1246;8;Undirected
48;51;5;Undirected
48;139;5;Undirected
48;256;5;Undirected
48;284;3;Undirected
48;290;5;Undirected
48;294;5;Undirected
48;303;5;Undirected
48;324;5;Undirected
48;333;3;Undirected
48;462;3;Undirected
48;492;5;Undirected
48;508;4;Undirected
48;631;4;Undirected
48;750;5;Undirected
48;785;5;Undirected
48;819;5;Undirected
48;825;5;Undirected
48;843;5;Undirected
48;891;3;Undirected
48;902;3;Undirected
48;1007;5;Undirected
48;1026;5;Undirected
48;1058;3;Undirected
48;1081;4;Undirected
48;1088;5;Undirected
48;1267;4;Undirected
48;1272;3;Undirected
49;319;5;Undirected
49;574;5;Undirected
49;733;5;Undirected
49;1081;5;Undirected
49;1232;5;Undirected
50;269;5;Undirected
50;580;5;Undirected
50;619;9;Undirected
50;622;9;Undirected
50;737;9;Undirected
50;738;9;Undirected
50;838;9;Undirected
50;930;9;Undirected
50;1071;3;Undirected
51;63;5;Undirected
51;73;5;Undirected
51;92;1;Undirected
51;96;4;Undirected
51;123;4;Undirected
51;139;5;Undirected
51;146;5;Undirected
51;162;8;Undirected
51;163;5;Undirected
51;195;3;Undirected
51;199;2;Undirected
51;230;5;Undirected
51;256;5;Undirected
51;264;1;Undirected
51;269;5;Undirected
51;276;4;Undirected
51;283;3;Undirected
51;284;3;Undirected
51;290;5;Undirected
51;294;5;Undirected
51;300;5;Undirected
51;303;5;Undirected
51;324;5;Undirected
51;333;3;Undirected
51;369;5;Undirected
51;410;5;Undirected
51;451;1;Undirected
51;460;2;Undirected
51;462;3;Undirected
51;464;5;Undirected
51;469;5;Undirected
51;489;5;Undirected
51;492;5;Undirected
51;499;5;Undirected
51;508;4;Undirected
51;513;2;Undirected
51;515;1;Undirected
51;556;8;Undirected
51;626;5;Undirected
51;629;4;Undirected
51;630;1;Undirected
51;631;3;Undirected
51;640;5;Undirected
51;643;4;Undirected
51;659;3;Undirected
51;704;2;Undirected
51;708;4;Undirected
51;713;2;Undirected
51;738;7;Undirected
51;741;1;Undirected
51;750;6;Undirected
51;756;1;Undirected
51;779;5;Undirected
51;785;5;Undirected
51;810;3;Undirected
51;819;5;Undirected
51;825;5;Undirected
51;838;5;Undirected
51;842;3;Undirected
51;843;5;Undirected
51;866;5;Undirected
51;890;5;Undirected
51;891;3;Undirected
51;898;2;Undirected
51;902;3;Undirected
51;912;2;Undirected
51;963;3;Undirected
51;971;5;Undirected
51;974;5;Undirected
51;975;5;Undirected
51;977;1;Undirected
51;994;2;Undirected
51;998;4;Undirected
51;1007;5;Undirected
51;1025;5;Undirected
51;1026;5;Undirected
51;1031;7;Undirected
51;1058;5;Undirected
51;1071;2;Undirected
51;1081;3;Undirected
51;1088;5;Undirected
51;1108;5;Undirected
51;1116;2;Undirected
51;1148;5;Undirected
51;1157;3;Undirected
51;1190;5;Undirected
51;1204;5;Undirected
51;1224;5;Undirected
51;1229;5;Undirected
51;1234;5;Undirected
51;1248;1;Undirected
51;1262;4;Undirected
51;1267;3;Undirected
51;1272;4;Undirected
51;1285;5;Undirected
51;1288;5;Undirected
52;72;5;Undirected
52;89;2;Undirected
52;123;5;Undirected
52;239;5;Undirected
52;290;6;Undirected
52;323;3;Undirected
52;455;2;Undirected
52;606;3;Undirected
52;623;5;Undirected
52;674;5;Undirected
52;721;3;Undirected
52;725;1;Undirected
52;738;3;Undirected
52;759;5;Undirected
52;767;2;Undirected
52;771;4;Undirected
52;786;1;Undirected
52;850;2;Undirected
52;890;1;Undirected
52;994;1;Undirected
52;1057;3;Undirected
52;1082;2;Undirected
52;1087;5;Undirected
52;1126;1;Undirected
52;1159;5;Undirected
52;1223;3;Undirected
52;1231;3;Undirected
52;1291;4;Undirected
53;73;1;Undirected
53;86;1;Undirected
53;90;1;Undirected
53;96;2;Undirected
53;123;1;Undirected
53;149;2;Undirected
53;162;1;Undirected
53;178;5;Undirected
53;198;5;Undirected
53;199;1;Undirected
53;200;1;Undirected
53;204;1;Undirected
53;340;1;Undirected
53;376;2;Undirected
53;437;2;Undirected
53;455;2;Undirected
53;496;1;Undirected
53;501;5;Undirected
53;513;1;Undirected
53;556;1;Undirected
53;629;2;Undirected
53;640;2;Undirected
53;674;1;Undirected
53;703;1;Undirected
53;704;2;Undirected
53;713;1;Undirected
53;723;1;Undirected
53;726;5;Undirected
53;731;2;Undirected
53;738;2;Undirected
53;762;1;Undirected
53;846;1;Undirected
53;850;2;Undirected
53;857;2;Undirected
53;866;1;Undirected
53;896;2;Undirected
53;897;1;Undirected
53;898;1;Undirected
53;912;2;Undirected
53;963;1;Undirected
53;1029;1;Undirected
53;1031;1;Undirected
53;1034;2;Undirected
53;1050;1;Undirected
53;1071;6;Undirected
53;1092;1;Undirected
53;1095;1;Undirected
53;1110;1;Undirected
53;1116;1;Undirected
53;1121;1;Undirected
53;1137;2;Undirected
53;1138;1;Undirected
53;1148;1;Undirected
53;1157;1;Undirected
53;1176;2;Undirected
53;1197;1;Undirected
53;1229;1;Undirected
53;1231;2;Undirected
53;1237;2;Undirected
53;1280;5;Undirected
54;337;5;Undirected
54;472;5;Undirected
54;600;5;Undirected
54;635;3;Undirected
55;153;5;Undirected
55;279;5;Undirected
55;1271;5;Undirected
56;211;5;Undirected
56;253;5;Undirected
56;288;1;Undirected
56;560;6;Undirected
56;601;5;Undirected
56;611;5;Undirected
56;643;5;Undirected
56;673;5;Undirected
56;783;5;Undirected
56;868;4;Undirected
56;1038;3;Undirected
56;1272;5;Undirected
57;363;10;Undirected
57;386;1;Undirected
57;419;1;Undirected
57;447;10;Undirected
57;503;10;Undirected
57;1166;10;Undirected
58;62;10;Undirected
58;283;10;Undirected
58;329;10;Undirected
58;398;10;Undirected
58;413;10;Undirected
58;418;10;Undirected
58;548;10;Undirected
58;577;9;Undirected
58;671;10;Undirected
58;707;10;Undirected
58;778;10;Undirected
58;814;5;Undirected
58;834;10;Undirected
58;905;10;Undirected
58;916;5;Undirected
58;946;10;Undirected
58;970;10;Undirected
58;1057;1;Undirected
58;1106;10;Undirected
58;1109;10;Undirected
58;1119;10;Undirected
58;1173;10;Undirected
58;1196;10;Undirected
58;1252;10;Undirected
58;1292;10;Undirected
59;75;5;Undirected
59;378;5;Undirected
59;1056;5;Undirected
59;1235;5;Undirected
60;88;1;Undirected
60;100;1;Undirected
60;129;1;Undirected
60;131;5;Undirected
60;144;1;Undirected
60;185;2;Undirected
60;234;1;Undirected
60;305;1;Undirected
60;350;1;Undirected
60;355;5;Undirected
60;389;1;Undirected
60;392;1;Undirected
60;408;5;Undirected
60;429;2;Undirected
60;433;2;Undirected
60;436;2;Undirected
60;484;1;Undirected
60;490;1;Undirected
60;538;1;Undirected
60;585;2;Undirected
60;633;1;Undirected
60;641;1;Undirected
60;653;1;Undirected
60;668;1;Undirected
60;711;1;Undirected
60;738;2;Undirected
60;882;2;Undirected
60;947;1;Undirected
60;1009;1;Undirected
60;1014;5;Undirected
60;1053;1;Undirected
60;1065;2;Undirected
60;1107;1;Undirected
60;1135;1;Undirected
60;1151;1;Undirected
60;1192;3;Undirected
60;1195;1;Undirected
60;1226;2;Undirected
60;1234;1;Undirected
60;1274;1;Undirected
61;132;13;Undirected
61;335;13;Undirected
61;417;10;Undirected
61;451;13;Undirected
61;541;13;Undirected
61;725;13;Undirected
61;782;14;Undirected
61;797;13;Undirected
61;870;13;Undirected
61;950;11;Undirected
61;993;13;Undirected
61;1020;13;Undirected
61;1130;13;Undirected
62;148;4;Undirected
62;161;1;Undirected
62;283;10;Undirected
62;311;1;Undirected
62;329;10;Undirected
62;345;1;Undirected
62;398;10;Undirected
62;413;10;Undirected
62;418;10;Undirected
62;455;3;Undirected
62;533;3;Undirected
62;548;9;Undirected
62;552;1;Undirected
62;574;3;Undirected
62;577;10;Undirected
62;586;1;Undirected
62;671;10;Undirected
62;707;10;Undirected
62;778;10;Undirected
62;792;1;Undirected
62;814;10;Undirected
62;834;10;Undirected
62;905;10;Undirected
62;946;10;Undirected
62;970;10;Undirected
62;1051;3;Undirected
62;1106;10;Undirected
62;1109;10;Undirected
62;1119;10;Undirected
62;1142;5;Undirected
62;1173;10;Undirected
62;1193;1;Undirected
62;1194;1;Undirected
62;1196;10;Undirected
62;1252;10;Undirected
62;1269;4;Undirected
62;1292;10;Undirected
63;72;5;Undirected
63;102;5;Undirected
63;140;5;Undirected
63;166;5;Undirected
63;168;5;Undirected
63;226;5;Undirected
63;370;5;Undirected
63;374;5;Undirected
63;376;5;Undirected
63;439;5;Undirected
63;515;5;Undirected
63;543;5;Undirected
63;555;5;Undirected
63;581;5;Undirected
63;610;5;Undirected
63;631;5;Undirected
63;639;5;Undirected
63;659;5;Undirected
63;690;5;Undirected
63;715;5;Undirected
63;738;5;Undirected
63;753;5;Undirected
63;771;5;Undirected
63;773;2;Undirected
63;810;5;Undirected
63;819;5;Undirected
63;822;2;Undirected
63;838;5;Undirected
63;866;5;Undirected
63;987;5;Undirected
63;1134;5;Undirected
63;1177;5;Undirected
63;1191;5;Undirected
63;1197;5;Undirected
63;1204;5;Undirected
63;1259;5;Undirected
63;1261;5;Undirected
63;1288;5;Undirected
64;178;5;Undirected
64;248;5;Undirected
64;348;14;Undirected
64;441;5;Undirected
64;446;5;Undirected
64;998;5;Undirected
64;1024;3;Undirected
64;1240;5;Undirected
64;1249;5;Undirected
65;67;6;Undirected
65;83;3;Undirected
65;95;5;Undirected
65;171;7;Undirected
65;214;7;Undirected
65;240;8;Undirected
65;295;10;Undirected
65;304;5;Undirected
65;436;5;Undirected
65;674;5;Undirected
65;702;2;Undirected
65;721;3;Undirected
65;738;6;Undirected
65;889;8;Undirected
65;925;5;Undirected
65;973;7;Undirected
65;996;5;Undirected
65;1036;3;Undirected
65;1065;5;Undirected
65;1084;7;Undirected
65;1126;7;Undirected
65;1136;5;Undirected
65;1157;8;Undirected
65;1201;5;Undirected
65;1255;5;Undirected
65;1290;5;Undirected
66;1131;5;Undirected
67;83;8;Undirected
67;171;14;Undirected
67;214;6;Undirected
67;215;10;Undirected
67;223;10;Undirected
67;295;14;Undirected
67;305;3;Undirected
67;388;10;Undirected
67;470;2;Undirected
67;497;10;Undirected
67;618;10;Undirected
67;648;1;Undirected
67;738;6;Undirected
67;756;3;Undirected
67;800;10;Undirected
67;881;3;Undirected
67;973;11;Undirected
67;996;3;Undirected
67;1036;8;Undirected
67;1084;8;Undirected
67;1126;14;Undirected
67;1184;2;Undirected
67;1225;2;Undirected
68;383;4;Undirected
68;450;2;Undirected
68;552;5;Undirected
68;639;2;Undirected
68;656;2;Undirected
68;728;2;Undirected
68;764;2;Undirected
68;793;5;Undirected
68;1004;4;Undirected
68;1009;4;Undirected
68;1052;2;Undirected
68;1198;5;Undirected
68;1242;2;Undirected
68;1284;4;Undirected
68;1297;9;Undirected
69;208;5;Undirected
69;269;5;Undirected
69;339;5;Undirected
69;410;5;Undirected
69;618;4;Undirected
69;706;5;Undirected
69;770;5;Undirected
69;838;5;Undirected
69;894;5;Undirected
69;1039;5;Undirected
69;1069;5;Undirected
70;188;6;Undirected
70;368;6;Undirected
70;393;11;Undirected
70;542;12;Undirected
70;638;11;Undirected
70;678;10;Undirected
70;745;10;Undirected
70;835;6;Undirected
70;875;10;Undirected
70;893;6;Undirected
70;914;10;Undirected
70;919;10;Undirected
70;1075;10;Undirected
70;1080;4;Undirected
70;1182;1;Undirected
70;1256;13;Undirected
71;177;5;Undirected
71;245;5;Undirected
71;334;5;Undirected
71;345;5;Undirected
71;381;2;Undirected
71;399;5;Undirected
71;418;4;Undirected
71;439;3;Undirected
71;465;4;Undirected
71;492;3;Undirected
71;494;5;Undirected
71;674;4;Undirected
71;685;5;Undirected
71;687;5;Undirected
71;751;5;Undirected
71;772;5;Undirected
71;786;5;Undirected
71;811;5;Undirected
71;831;5;Undirected
71;927;4;Undirected
71;980;4;Undirected
71;997;5;Undirected
71;1057;5;Undirected
71;1127;5;Undirected
71;1268;5;Undirected
72;95;1;Undirected
72;163;1;Undirected
72;226;1;Undirected
72;239;5;Undirected
72;369;1;Undirected
72;515;5;Undirected
72;623;5;Undirected
72;674;5;Undirected
72;690;5;Undirected
72;708;1;Undirected
72;735;1;Undirected
72;759;5;Undirected
72;822;5;Undirected
72;1087;5;Undirected
72;1126;6;Undirected
72;1159;5;Undirected
72;1175;4;Undirected
72;1261;5;Undirected
72;1291;4;Undirected
73;86;1;Undirected
73;90;1;Undirected
73;96;1;Undirected
73;123;1;Undirected
73;147;1;Undirected
73;163;1;Undirected
73;199;1;Undirected
73;200;1;Undirected
73;204;1;Undirected
73;276;4;Undirected
73;340;1;Undirected
73;437;1;Undirected
73;455;1;Undirected
73;460;5;Undirected
73;469;5;Undirected
73;485;1;Undirected
73;496;1;Undirected
73;513;1;Undirected
73;556;6;Undirected
73;611;1;Undirected
73;629;1;Undirected
73;674;1;Undirected
73;703;1;Undirected
73;713;1;Undirected
73;731;1;Undirected
73;843;1;Undirected
73;857;1;Undirected
73;866;1;Undirected
73;890;5;Undirected
73;896;1;Undirected
73;897;1;Undirected
73;898;1;Undirected
73;971;5;Undirected
73;1025;5;Undirected
73;1029;1;Undirected
73;1031;1;Undirected
73;1071;1;Undirected
73;1092;1;Undirected
73;1095;1;Undirected
73;1108;5;Undirected
73;1110;1;Undirected
73;1116;1;Undirected
73;1137;1;Undirected
73;1138;1;Undirected
73;1148;6;Undirected
73;1157;1;Undirected
73;1190;5;Undirected
73;1234;5;Undirected
73;1237;1;Undirected
74;154;5;Undirected
74;259;5;Undirected
74;470;1;Undirected
74;492;5;Undirected
74;536;6;Undirected
74;679;5;Undirected
74;790;1;Undirected
74;1114;5;Undirected
75;88;1;Undirected
75;378;5;Undirected
75;957;1;Undirected
75;1056;5;Undirected
75;1235;5;Undirected
76;86;1;Undirected
76;90;1;Undirected
76;96;1;Undirected
76;123;1;Undirected
76;126;1;Undirected
76;134;1;Undirected
76;147;1;Undirected
76;152;5;Undirected
76;190;2;Undirected
76;199;1;Undirected
76;210;6;Undirected
76;215;1;Undirected
76;216;6;Undirected
76;226;5;Undirected
76;250;1;Undirected
76;262;1;Undirected
76;263;2;Undirected
76;309;1;Undirected
76;340;1;Undirected
76;355;1;Undirected
76;377;3;Undirected
76;406;10;Undirected
76;469;4;Undirected
76;479;8;Undirected
76;496;1;Undirected
76;537;1;Undirected
76;543;5;Undirected
76;588;5;Undirected
76;611;1;Undirected
76;618;1;Undirected
76;627;1;Undirected
76;674;1;Undirected
76;676;11;Undirected
76;703;1;Undirected
76;707;6;Undirected
76;711;7;Undirected
76;712;10;Undirected
76;713;1;Undirected
76;729;12;Undirected
76;731;1;Undirected
76;737;1;Undirected
76;748;1;Undirected
76;767;5;Undirected
76;771;5;Undirected
76;778;6;Undirected
76;786;5;Undirected
76;804;1;Undirected
76;807;5;Undirected
76;843;1;Undirected
76;857;1;Undirected
76;858;3;Undirected
76;866;1;Undirected
76;894;3;Undirected
76;897;1;Undirected
76;898;1;Undirected
76;928;1;Undirected
76;930;2;Undirected
76;1000;1;Undirected
76;1021;1;Undirected
76;1029;1;Undirected
76;1030;8;Undirected
76;1031;1;Undirected
76;1034;1;Undirected
76;1054;9;Undirected
76;1069;4;Undirected
76;1071;1;Undirected
76;1092;1;Undirected
76;1112;16;Undirected
76;1116;1;Undirected
76;1128;3;Undirected
76;1137;1;Undirected
76;1138;1;Undirected
76;1150;1;Undirected
76;1155;1;Undirected
76;1166;7;Undirected
76;1201;1;Undirected
76;1246;2;Undirected
77;81;8;Undirected
77;111;1;Undirected
77;138;1;Undirected
77;218;4;Undirected
77;263;5;Undirected
77;319;4;Undirected
77;332;3;Undirected
77;372;1;Undirected
77;392;5;Undirected
77;404;2;Undirected
77;428;1;Undirected
77;450;1;Undirected
77;455;2;Undirected
77;466;5;Undirected
77;475;5;Undirected
77;491;5;Undirected
77;574;3;Undirected
77;616;1;Undirected
77;623;5;Undirected
77;633;5;Undirected
77;642;1;Undirected
77;657;1;Undirected
77;660;8;Undirected
77;684;1;Undirected
77;700;1;Undirected
77;716;3;Undirected
77;759;1;Undirected
77;769;1;Undirected
77;814;3;Undirected
77;821;1;Undirected
77;840;5;Undirected
77;849;1;Undirected
77;874;1;Undirected
77;901;5;Undirected
77;905;2;Undirected
77;923;1;Undirected
77;976;5;Undirected
77;983;5;Undirected
77;998;8;Undirected
77;1051;3;Undirected
77;1087;1;Undirected
77;1130;1;Undirected
77;1141;3;Undirected
77;1143;1;Undirected
77;1146;1;Undirected
77;1151;3;Undirected
77;1159;1;Undirected
77;1173;2;Undirected
77;1196;3;Undirected
77;1232;5;Undirected
77;1240;1;Undirected
77;1247;4;Undirected
77;1250;1;Undirected
77;1260;1;Undirected
77;1280;5;Undirected
77;1284;1;Undirected
77;1289;5;Undirected
78;255;5;Undirected
78;407;5;Undirected
78;409;5;Undirected
78;505;4;Undirected
78;794;5;Undirected
78;938;5;Undirected
78;1035;5;Undirected
78;1160;5;Undirected
79;157;4;Undirected
79;232;1;Undirected
79;293;3;Undirected
79;385;3;Undirected
79;398;1;Undirected
79;568;1;Undirected
79;594;8;Undirected
79;602;5;Undirected
79;623;5;Undirected
79;624;3;Undirected
79;649;2;Undirected
79;665;3;Undirected
79;688;1;Undirected
79;715;3;Undirected
79;732;2;Undirected
79;962;3;Undirected
79;967;6;Undirected
79;968;2;Undirected
79;982;2;Undirected
79;1028;3;Undirected
79;1037;2;Undirected
79;1048;3;Undirected
79;1192;3;Undirected
79;1212;5;Undirected
79;1230;5;Undirected
80;144;11;Undirected
80;156;8;Undirected
80;167;8;Undirected
80;184;11;Undirected
80;316;8;Undirected
80;326;11;Undirected
80;572;8;Undirected
80;836;11;Undirected
80;939;11;Undirected
80;943;11;Undirected
80;949;11;Undirected
80;961;8;Undirected
80;1118;5;Undirected
80;1144;8;Undirected
81;220;5;Undirected
81;263;5;Undirected
81;491;5;Undirected
81;660;5;Undirected
81;756;1;Undirected
81;983;5;Undirected
81;1184;1;Undirected
81;1247;4;Undirected
81;1260;5;Undirected
81;1280;5;Undirected
81;1289;5;Undirected
82;196;15;Undirected
82;391;15;Undirected
82;475;15;Undirected
82;818;15;Undirected
82;921;15;Undirected
82;1025;15;Undirected
82;1042;15;Undirected
82;1051;15;Undirected
82;1070;15;Undirected
82;1084;15;Undirected
82;1100;15;Undirected
82;1122;15;Undirected
82;1152;15;Undirected
82;1180;15;Undirected
82;1205;15;Undirected
82;1236;15;Undirected
83;111;5;Undirected
83;214;8;Undirected
83;250;5;Undirected
83;369;1;Undirected
83;468;5;Undirected
83;518;10;Undirected
83;598;9;Undirected
83;626;8;Undirected
83;702;12;Undirected
83;704;1;Undirected
83;838;5;Undirected
83;973;3;Undirected
83;988;5;Undirected
83;1036;3;Undirected
83;1084;4;Undirected
83;1126;3;Undirected
83;1157;2;Undirected
83;1172;1;Undirected
83;1177;4;Undirected
83;1251;1;Undirected
83;1285;2;Undirected
84;106;5;Undirected
84;112;5;Undirected
84;148;5;Undirected
84;158;3;Undirected
84;179;8;Undirected
84;193;5;Undirected
84;274;7;Undirected
84;310;5;Undirected
84;347;4;Undirected
84;426;5;Undirected
84;446;5;Undirected
84;450;5;Undirected
84;481;5;Undirected
84;561;1;Undirected
84;786;5;Undirected
84;864;5;Undirected
84;887;5;Undirected
84;958;10;Undirected
84;998;5;Undirected
84;1028;5;Undirected
84;1030;5;Undirected
85;219;5;Undirected
85;310;5;Undirected
85;1037;5;Undirected
85;1111;5;Undirected
85;1141;5;Undirected
86;90;1;Undirected
86;96;1;Undirected
86;100;2;Undirected
